cell_index,cell_id,predicted_label,true_label,aligned_predicted_label,batch,umap_1,umap_2,scraw_reconstruction_weight
7228,7228,8,beta,delta,human3,7.954612,0.416099,0.5590206980705261
7229,7229,8,delta,delta,human3,6.0756497,5.2002063,1.6585779190063477
7230,7230,12,quiescent_stellate,quiescent_stellate,human3,-11.56764,-0.73461384,1.9153581857681277
7231,7231,0,alpha,alpha,human3,9.020978,9.477987,0.4722712934017181
7232,7232,8,beta,delta,human3,8.152468,1.0110224,1.2036181688308716
7233,7233,8,beta,delta,human3,7.7545724,0.84036064,0.8881027102470398
7234,7234,0,alpha,alpha,human3,8.874041,9.564286,0.5279479622840881
7235,7235,8,beta,delta,human3,8.333423,1.6345416,2.5714669227600098
7236,7236,0,alpha,alpha,human3,7.8894114,8.379491,0.6297945380210876
7237,7237,8,beta,delta,human3,8.30947,0.49387783,0.6246404647827148
7238,7238,8,delta,delta,human3,6.1551237,5.502101,1.1276402473449707
7239,7239,1,ductal,epsilon,human3,-3.1024344,18.640265,3.0888445377349854
7240,7240,8,alpha,delta,human3,7.8933883,7.433893,1.2836589813232422
7241,7241,8,beta,delta,human3,9.117238,0.66642445,0.8712947964668274
7242,7242,13,endothelial,gamma,human3,-9.457853,-0.9221567,1.503728985786438
7243,7243,4,beta,beta,human3,8.214353,-0.8749227,0.5886389017105103
7244,7244,8,beta,delta,human3,7.8640614,7.360404,2.176733493804932
7245,7245,0,alpha,alpha,human3,8.230972,8.848663,0.5341219305992126
7246,7246,0,alpha,alpha,human3,8.344652,9.15098,0.5213015079498291
7247,7247,0,alpha,alpha,human3,8.766076,9.130472,0.7474110722541809
7248,7248,0,alpha,alpha,human3,9.645039,10.006463,0.467060923576355
7249,7249,8,schwann,delta,human3,-10.905868,-0.47544485,3.620131492614746
7250,7250,0,alpha,alpha,human3,7.884807,8.954442,0.6304417848587036
7251,7251,8,beta,delta,human3,7.8203654,1.0229701,1.097254753112793
7252,7252,11,macrophage,mast,human3,21.937813,5.3727717,2.676504611968994
7253,7253,13,endothelial,gamma,human3,-9.903651,-1.0684614,1.781198024749756
7254,7254,1,ductal,epsilon,human3,-3.035336,18.725466,1.1506989002227783
7255,7255,4,beta,beta,human3,8.341753,-0.59998286,0.7757151126861572
7256,7256,8,alpha,delta,human3,7.7078843,8.279211,0.7865382432937622
7257,7257,0,alpha,alpha,human3,7.4561105,8.640067,0.8663055896759033
7258,7258,12,quiescent_stellate,quiescent_stellate,human3,-11.983491,-0.8419837,1.6428996324539185
7259,7259,5,acinar,acinar,human3,-1.3606725,14.369654,1.1805881261825562
7260,7260,1,ductal,epsilon,human3,-3.1745353,18.635082,1.132664680480957
7261,7261,0,alpha,alpha,human3,7.881352,8.532254,0.7720369100570679
7262,7262,8,beta,delta,human3,8.10545,0.30897918,0.9651688933372498
7263,7263,0,alpha,alpha,human3,8.114213,7.8520484,0.7147576212882996
7264,7264,8,beta,delta,human3,8.706177,1.0563002,1.030743956565857
7265,7265,0,alpha,alpha,human3,7.795299,8.31955,1.00721275806427
7266,7266,1,ductal,epsilon,human4,-3.957812,16.620617,1.4800026416778564
7267,7267,8,delta,delta,human4,7.732923,4.9465747,0.8699896335601807
7268,7268,8,delta,delta,human4,7.482989,4.399175,0.835064172744751
7269,7269,1,ductal,epsilon,human4,-3.6775541,17.309408,1.494619846343994
7270,7270,10,ductal,t_cell,human4,-2.607271,20.79403,1.939463257789612
7271,7271,10,ductal,t_cell,human4,-2.5978618,20.840319,1.5164666175842283
7272,7272,1,ductal,epsilon,human4,-3.615702,16.384462,1.9133230447769165
7273,7273,0,alpha,alpha,human4,13.029115,10.980323,0.4541281163692474
7274,7274,5,ductal,acinar,human4,-3.6796625,16.228136,1.632568120956421
7275,7275,5,ductal,acinar,human4,-4.023378,16.283741,1.5672632455825806
7276,7276,0,alpha,alpha,human4,12.3217945,10.594122,0.4524562358856201
7277,7277,9,ductal,ductal,human4,-2.6406796,18.428408,1.0108548402786257
7278,7278,10,ductal,t_cell,human4,-2.6422668,20.88129,3.1091504096984863
7279,7279,5,ductal,acinar,human4,-4.016207,16.25111,1.5734635591506958
7280,7280,8,delta,delta,human4,7.8704457,5.081386,0.7624527215957642
7281,7281,3,activated_stellate,activated_stellate,human4,-12.000258,1.2522237,1.9631903171539309
7282,7282,4,beta,beta,human4,13.592919,-2.2101467,0.94829660654068
7283,7283,1,ductal,epsilon,human4,-3.2484834,17.014359,1.5349012613296509
7284,7284,10,ductal,t_cell,human4,-2.3417153,20.467255,1.9247030019760127
7285,7285,4,beta,beta,human4,13.238307,-2.295688,1.0374915599822998
7286,7286,4,beta,beta,human4,13.804692,-2.4225662,0.9061393737792968
7287,7287,8,delta,delta,human4,7.8362617,5.123766,0.7229916453361511
7288,7288,1,ductal,epsilon,human4,-3.565826,16.526579,1.4134432077407837
7289,7289,8,delta,delta,human4,7.9886403,5.265062,0.787283182144165
7290,7290,0,alpha,alpha,human4,12.480211,11.248953,0.4707133173942566
7291,7291,4,beta,beta,human4,13.543873,-2.557244,0.9142990112304688
7292,7292,4,beta,beta,human4,13.284497,-2.3416376,0.6540296077728271
7293,7293,8,delta,delta,human4,7.631568,4.7129197,0.8187843561172485
7294,7294,5,ductal,acinar,human4,-3.5358338,16.355219,2.408008098602295
7295,7295,3,activated_stellate,activated_stellate,human4,-11.228038,0.7608811,2.014187812805176
7296,7296,1,ductal,epsilon,human4,-3.9104116,17.091734,1.6318331956863403
7297,7297,5,ductal,acinar,human4,-4.0167317,16.25785,1.5847876071929932
7298,7298,10,ductal,t_cell,human4,-2.6206887,20.721403,3.443567037582397
7299,7299,4,beta,beta,human4,12.906021,-3.0669143,0.7442145943641663
7300,7300,7,macrophage,macrophage,human4,22.240582,5.1931243,2.2855210304260254
7301,7301,0,alpha,alpha,human4,12.406684,11.151947,0.4582045376300812
7302,7302,4,beta,beta,human4,12.344242,-2.8905826,0.8070048689842224
7303,7303,4,beta,beta,human4,12.800149,-1.8617412,1.3640756607055664
7304,7304,0,alpha,alpha,human4,11.307925,10.308667,0.5925467014312744
7305,7305,1,ductal,epsilon,human4,-3.897317,19.4954,1.1848714351654053
7306,7306,4,beta,beta,human4,12.239591,-2.117873,1.458773851394653
7307,7307,4,beta,beta,human4,13.563109,-2.430188,0.662659764289856
7308,7308,0,alpha,alpha,human4,12.979308,10.797258,0.5055707693099976
7309,7309,10,ductal,t_cell,human4,-3.2375116,21.291601,2.1528892517089844
7310,7310,1,ductal,epsilon,human4,-3.8301666,19.329857,1.1233818531036377
7311,7311,4,beta,beta,human4,13.712374,-2.0584338,1.5282936096191406
7312,7312,4,beta,beta,human4,13.201303,-2.197286,1.6557620763778689
7313,7313,0,alpha,alpha,human4,12.286606,10.539656,0.5086833834648132
7314,7314,4,beta,beta,human4,11.417945,-2.9590793,0.7750698924064636
7315,7315,0,alpha,alpha,human4,13.045542,11.363979,0.5025442242622375
7316,7316,4,beta,beta,human4,13.765596,-2.5943215,0.8180193305015564
7317,7317,9,ductal,ductal,human4,-1.9137019,19.546423,3.2793283462524414
7318,7318,4,beta,beta,human4,12.703189,-2.8553364,0.5794597268104553
7319,7319,10,ductal,t_cell,human4,-3.693121,20.95934,1.1089001893997192
7320,7320,0,alpha,alpha,human4,12.177533,10.401013,0.449999988079071
7321,7321,4,beta,beta,human4,13.6387615,-2.6296372,1.096544861793518
7322,7322,11,delta,mast,human4,21.450048,5.637202,4.44576358795166
7323,7323,4,beta,beta,human4,13.695109,-2.3755212,0.8047469854354858
7324,7324,4,beta,beta,human4,13.307071,-2.630251,0.6169524192810059
7325,7325,10,ductal,t_cell,human4,-2.6806111,20.722424,1.20110821723938
7326,7326,4,beta,beta,human4,13.253804,-1.9891139,1.0201921463012695
7327,7327,1,ductal,epsilon,human4,-4.1277337,16.750633,1.6358113288879397
7328,7328,4,beta,beta,human4,13.48376,-2.1156824,1.0585910081863403
7329,7329,10,ductal,t_cell,human4,-2.6609993,20.845987,1.1891193389892578
7330,7330,5,ductal,acinar,human4,-3.660534,16.296246,1.7302026748657229
7331,7331,3,activated_stellate,activated_stellate,human4,-11.30586,0.80101144,1.7314155101776123
7332,7332,0,alpha,alpha,human4,11.939156,9.845514,0.5051804184913635
7333,7333,0,alpha,alpha,human4,11.752444,10.027067,0.449999988079071
7334,7334,8,delta,delta,human4,7.9214168,5.1489754,0.7433331608772278
7335,7335,3,activated_stellate,activated_stellate,human4,-11.726713,1.1456296,1.5595145225524902
7336,7336,3,activated_stellate,activated_stellate,human4,-11.8582535,1.2839795,1.8008843660354614
7337,7337,4,beta,beta,human4,13.084694,-2.9861593,0.5375367999076843
7338,7338,3,activated_stellate,activated_stellate,human4,-11.731772,1.1738802,1.5534316301345823
7339,7339,0,alpha,alpha,human4,12.83939,10.922136,0.4619214236736297
7340,7340,4,beta,beta,human4,12.193746,-2.3878453,0.6092919707298279
7341,7341,10,ductal,t_cell,human4,-2.6583705,20.898891,1.7860451936721802
7342,7342,12,quiescent_stellate,quiescent_stellate,human4,-11.92291,0.10621663,2.6579408645629883
7343,7343,4,beta,beta,human4,12.924164,-3.130471,0.8177216649055481
7344,7344,1,ductal,epsilon,human4,-4.058046,16.741434,1.5784869194030762
7345,7345,4,beta,beta,human4,12.757744,-3.1229608,0.6385348439216614
7346,7346,4,beta,beta,human4,12.69498,-1.7017323,1.1798646450042725
7347,7347,3,activated_stellate,activated_stellate,human4,-11.286054,0.78266144,1.617356538772583
7348,7348,8,delta,delta,human4,7.6694107,4.8393126,0.8883581757545471
7349,7349,4,beta,beta,human4,13.1181965,-2.9112794,0.6999006271362305
7350,7350,4,beta,beta,human4,13.774787,-2.3005233,1.3160772323608398
7351,7351,4,beta,beta,human4,13.303149,-1.9408584,0.9982494115829468
7352,7352,4,beta,beta,human4,11.698396,-1.383263,1.026189208030701
7353,7353,8,delta,delta,human4,-3.272104,18.152044,2.19800066947937
7354,7354,4,beta,beta,human4,12.631575,-2.3737836,0.6428948640823364
7355,7355,8,delta,delta,human4,7.553236,5.3700376,0.9784601926803588
7356,7356,0,alpha,alpha,human4,-3.449987,18.395426,1.5789668560028076
7357,7357,10,ductal,t_cell,human4,-3.448378,21.370516,1.4056991338729858
7358,7358,0,alpha,alpha,human4,12.953055,10.90981,0.4636519849300384
7359,7359,0,alpha,alpha,human4,13.005504,11.353981,0.6037873029708862
7360,7360,0,alpha,alpha,human4,12.882706,10.111343,1.081361174583435
7361,7361,7,macrophage,macrophage,human4,22.362064,5.0996647,2.196617126464844
7362,7362,8,delta,delta,human4,7.279158,4.860257,0.8523025512695312
7363,7363,10,ductal,t_cell,human4,-2.6585174,20.802223,1.404052734375
7364,7364,10,ductal,t_cell,human4,-3.6052227,19.679068,1.2346134185791016
7365,7365,4,beta,beta,human4,13.105809,-3.0748863,0.6990335583686829
7366,7366,10,ductal,t_cell,human4,-3.035801,21.073502,1.3303875923156738
7367,7367,4,beta,beta,human4,12.867416,-2.7674222,0.8527605533599854
7368,7368,4,beta,beta,human4,11.98309,-2.7049937,0.5826869010925293
7369,7369,0,alpha,alpha,human4,11.917177,10.728414,0.5295273661613464
7370,7370,4,beta,beta,human4,13.116317,-2.1890051,1.0497455596923828
7371,7371,8,delta,delta,human4,7.977547,5.3078647,0.7999600172042847
7372,7372,0,alpha,alpha,human4,12.234354,10.196255,0.4686960279941559
7373,7373,0,alpha,alpha,human4,12.813951,10.503918,1.495014190673828
7374,7374,8,delta,delta,human4,7.5620503,5.331303,1.0073479413986206
7375,7375,4,beta,beta,human4,12.538113,-2.0999134,0.7638119459152222
7376,7376,9,ductal,ductal,human4,-1.7248845,19.985174,1.4631211757659912
7377,7377,4,beta,beta,human4,12.507081,-1.4126498,1.1465450525283811
7378,7378,4,beta,beta,human4,13.261412,-2.4503407,0.781637966632843
7379,7379,8,delta,delta,human4,6.578168,5.2193246,0.9378769993782043
7380,7380,1,acinar,epsilon,human4,-3.1203816,17.05404,1.8111324310302732
7381,7381,10,ductal,t_cell,human4,-2.6717043,19.845387,1.299771785736084
7382,7382,0,alpha,alpha,human4,13.072135,11.277515,0.5412598848342896
7383,7383,10,ductal,t_cell,human4,-3.5178003,21.056599,1.3719314336776731
7384,7384,10,ductal,t_cell,human4,-3.5450506,20.973995,1.3670310974121094
7385,7385,4,beta,beta,human4,13.18606,-2.968143,0.6710984110832214
7386,7386,4,beta,beta,human4,12.239962,-3.4637518,0.6081756353378296
7387,7387,0,gamma,alpha,human4,9.082799,6.752032,0.9525641798973083
7388,7388,0,alpha,alpha,human4,12.894357,10.895586,0.4520126581192016
7389,7389,4,beta,beta,human4,11.975533,-2.1329696,0.7512661814689636
7390,7390,4,beta,beta,human4,13.763214,-2.1463423,1.555923342704773
7391,7391,4,beta,beta,human4,13.665111,-2.161668,1.3516244888305664
7392,7392,1,ductal,epsilon,human4,-3.5002646,16.510004,1.7924851179122925
7393,7393,3,activated_stellate,activated_stellate,human4,-11.714598,1.1740665,1.492132306098938
7394,7394,8,delta,delta,human4,7.476213,4.967658,0.8903263807296753
7395,7395,4,beta,beta,human4,12.770947,-3.1612117,0.6436271667480469
7396,7396,10,ductal,t_cell,human4,-2.8656514,20.632418,0.9723653197288512
7397,7397,4,beta,beta,human4,13.827354,-2.337436,0.9033361077308656
7398,7398,5,ductal,acinar,human4,-3.5659893,16.213232,1.9226046800613403
7399,7399,5,ductal,acinar,human4,-3.983993,16.224337,1.6932284832000732
7400,7400,4,beta,beta,human4,12.878637,-3.1369042,0.6984301209449768
7401,7401,0,alpha,alpha,human4,12.467205,9.572953,0.449999988079071
7402,7402,10,ductal,t_cell,human4,-3.3213022,21.362898,1.405808925628662
7403,7403,8,delta,delta,human4,7.7374315,4.744954,0.7702008485794067
7404,7404,4,beta,beta,human4,13.584741,-2.050763,0.927091121673584
7405,7405,8,delta,delta,human4,7.408549,5.2828627,0.7968633770942688
7406,7406,8,delta,delta,human4,6.9124017,4.159569,0.7850249409675598
7407,7407,0,alpha,alpha,human4,11.433249,11.10604,0.4574581086635589
7408,7408,0,alpha,alpha,human4,11.901362,11.067379,1.3454813957214355
7409,7409,10,ductal,t_cell,human4,-3.5098002,20.96739,1.076228141784668
7410,7410,7,macrophage,macrophage,human4,22.356274,5.104687,2.3423609733581543
7411,7411,0,alpha,alpha,human4,12.735935,11.126302,0.4632537961006164
7412,7412,1,ductal,epsilon,human4,-3.9625957,16.282393,1.6840415000915527
7413,7413,10,ductal,t_cell,human4,-2.6319246,20.723522,1.1435059309005735
7414,7414,10,ductal,t_cell,human4,-3.3271775,21.353043,1.1901615858078003
7415,7415,4,beta,beta,human4,12.811232,-1.5554845,1.20615553855896
7416,7416,4,beta,beta,human4,12.727314,-1.7522308,0.7881102561950684
7417,7417,0,alpha,alpha,human4,12.583597,9.921796,0.4599433541297912
7418,7418,4,beta,beta,human4,13.642457,-2.7015796,0.7613462805747986
7419,7419,0,alpha,alpha,human4,8.204596,10.990293,0.4779707193374634
7420,7420,4,beta,beta,human4,13.740814,-2.64019,0.6992343664169312
7421,7421,4,beta,beta,human4,13.270046,-2.2960417,0.8093248605728149
7422,7422,10,ductal,t_cell,human4,-2.6454227,20.531122,1.1840622425079346
7423,7423,9,ductal,ductal,human4,-1.6547925,19.85335,1.3282791376113892
7424,7424,4,beta,beta,human4,11.72733,-2.2247815,1.0148727893829346
7425,7425,4,beta,beta,human4,13.06704,-1.9939265,1.2282860279083252
7426,7426,0,alpha,alpha,human4,11.82926,11.000953,0.4822816550731659
7427,7427,0,alpha,alpha,human4,13.041933,10.8296795,0.4589547514915466
7428,7428,4,beta,beta,human4,13.139659,-2.1775413,0.8505697846412659
7429,7429,4,beta,beta,human4,12.999803,-1.7648022,1.2873083353042605
7430,7430,0,alpha,alpha,human4,13.03163,10.8975725,0.6285057067871094
7431,7431,4,beta,beta,human4,13.136895,-2.7610762,0.7297579646110535
7432,7432,4,beta,beta,human4,13.106346,-2.6504695,0.8904233574867249
7433,7433,0,alpha,alpha,human4,11.832979,11.232323,0.7179615497589111
7434,7434,8,delta,delta,human4,7.8711653,5.115353,1.3040555715560913
7435,7435,4,beta,beta,human4,11.0786295,-0.9213957,1.3304797410964966
7436,7436,0,alpha,alpha,human4,13.016498,11.376001,0.5191919207572937
7437,7437,4,beta,beta,human4,13.757705,-2.4732082,0.8301021456718445
7438,7438,4,beta,beta,human4,12.77305,-2.7060316,0.6390494108200073
7439,7439,4,beta,beta,human4,12.730748,-1.5093415,0.9548878073692322
7440,7440,4,beta,beta,human4,13.269735,-1.8300817,1.1659778356552124
7441,7441,8,delta,delta,human4,7.5784945,4.5391464,0.925032377243042
7442,7442,4,beta,beta,human4,13.102591,-2.5935435,1.1128462553024292
7443,7443,10,ductal,t_cell,human4,-3.343009,20.625134,1.189055562019348
7444,7444,0,gamma,alpha,human4,9.126694,6.724177,1.0131255388259888
7445,7445,8,delta,delta,human4,7.6793113,5.1041455,1.1446115970611572
7446,7446,10,ductal,t_cell,human4,-3.2118173,20.613451,2.926064968109131
7447,7447,0,alpha,alpha,human4,11.866639,10.939034,0.5354628562927246
7448,7448,5,ductal,acinar,human4,-3.583748,16.104736,1.854467511177063
7449,7449,0,alpha,alpha,human4,12.77988,10.969801,0.4546018242835998
7450,7450,0,alpha,alpha,human4,11.256577,10.303835,0.6660817861557007
7451,7451,8,delta,delta,human4,7.5767813,5.323763,0.7883404493331909
7452,7452,0,alpha,alpha,human4,12.074967,10.255727,0.4531910121440887
7453,7453,4,beta,beta,human4,13.387765,-2.4109783,1.0568304061889648
7454,7454,8,delta,delta,human4,7.6784744,5.012177,0.7994275689125061
7455,7455,0,alpha,alpha,human4,12.014731,10.894159,0.4561563432216644
7456,7456,0,alpha,alpha,human4,11.214641,10.740896,0.4504116177558899
7457,7457,8,delta,delta,human4,7.863962,5.071887,0.7477453947067261
7458,7458,4,beta,beta,human4,11.441056,-2.8874676,0.8841637969017029
7459,7459,4,beta,beta,human4,13.566339,-2.6019485,1.0495940446853638
7460,7460,0,alpha,alpha,human4,11.93397,10.362085,0.4577686786651611
7461,7461,0,gamma,alpha,human4,9.185562,7.0580015,0.966703236103058
7462,7462,4,beta,beta,human4,13.680166,-2.3793142,1.0489270687103271
7463,7463,4,beta,beta,human4,12.514468,-3.105161,0.5942071080207825
7464,7464,0,gamma,alpha,human4,9.140142,6.9514556,1.276899814605713
7465,7465,8,delta,delta,human4,6.9026246,4.1167755,0.8497427701950073
7466,7466,1,ductal,epsilon,human4,-3.8690457,19.318682,1.5788155794143677
7467,7467,4,beta,beta,human4,13.567343,-2.046461,1.5271155834197998
7468,7468,0,alpha,alpha,human4,7.747186,11.039832,0.9479003548622132
7469,7469,8,delta,delta,human4,7.58534,5.9581985,1.1353086233139038
7470,7470,4,beta,beta,human4,13.725573,-2.359837,1.3838636875152588
7471,7471,4,beta,beta,human4,13.40539,-2.0902727,1.2124249935150146
7472,7472,0,alpha,alpha,human4,12.708154,11.104163,0.4524629712104797
7473,7473,5,ductal,acinar,human4,-3.8123946,16.18111,1.5456130504608154
7474,7474,10,ductal,t_cell,human4,-2.8220484,20.757896,1.114292860031128
7475,7475,4,beta,beta,human4,13.61867,-2.1405396,1.2409425973892212
7476,7476,0,alpha,alpha,human4,12.110872,11.140545,0.5800827145576477
7477,7477,10,ductal,t_cell,human4,-2.6136127,20.849354,1.2461143732070925
7478,7478,3,activated_stellate,activated_stellate,human4,-11.693315,1.1393553,1.662598729133606
7479,7479,0,alpha,alpha,human4,12.682349,10.970123,0.8575042486190796
7480,7480,4,beta,beta,human4,13.149509,-2.020941,0.960504710674286
7481,7481,0,alpha,alpha,human4,11.463565,8.932447,0.5965397953987122
7482,7482,10,ductal,t_cell,human4,-2.6845922,20.796373,1.2349532842636108
7483,7483,4,beta,beta,human4,12.062284,-2.0840638,0.8122562766075134
7484,7484,4,beta,beta,human4,12.573528,-2.794713,0.825721800327301
7485,7485,10,ductal,t_cell,human4,-2.7656503,20.867245,1.246758222579956
7486,7486,4,beta,beta,human4,10.902183,-2.0430036,0.5708810687065125
7487,7487,4,beta,beta,human4,13.781679,-2.1602278,1.3220945596694946
7488,7488,9,ductal,ductal,human4,-2.5327191,20.018002,1.2780286073684692
7489,7489,4,beta,beta,human4,13.025201,-1.857056,1.1240640878677368
7490,7490,4,beta,beta,human4,12.012774,-2.069743,0.5873042941093445
7491,7491,4,beta,beta,human4,12.038683,-3.392279,0.7206447124481201
7492,7492,4,beta,beta,human4,13.281305,-2.2400885,1.2489017248153689
7493,7493,0,alpha,alpha,human4,12.230788,10.574922,0.4531160295009613
7494,7494,8,delta,delta,human4,8.008431,5.178888,0.9151110649108888
7495,7495,0,alpha,alpha,human4,11.706534,10.539748,0.4860455989837646
7496,7496,7,macrophage,macrophage,human4,22.381311,5.081494,2.345102071762085
7497,7497,0,alpha,alpha,human4,12.911876,10.546071,0.4515091180801391
7498,7498,0,alpha,alpha,human4,11.198246,9.846511,0.8072589039802551
7499,7499,4,beta,beta,human4,12.574867,-2.9379952,0.608320951461792
7500,7500,3,activated_stellate,activated_stellate,human4,-11.685036,1.1538026,1.9623379707336424
7501,7501,4,beta,beta,human4,12.752502,-2.2460287,1.0532208681106567
7502,7502,4,beta,beta,human4,11.631536,-1.391338,0.9260424375534058
7503,7503,10,ductal,t_cell,human4,-4.009736,19.996277,1.074163556098938
7504,7504,10,ductal,t_cell,human4,-3.9999256,20.039837,1.068649172782898
7505,7505,0,gamma,alpha,human4,10.784732,8.330212,1.364280343055725
7506,7506,4,beta,beta,human4,13.857496,-2.3442397,1.143160700798035
7507,7507,10,ductal,t_cell,human4,-3.205034,21.08852,1.1776888370513916
7508,7508,4,beta,beta,human4,13.117899,-1.9219408,1.0768975019454956
7509,7509,4,beta,beta,human4,13.786977,-2.5393488,0.6105078458786011
7510,7510,4,beta,beta,human4,12.695108,-3.0771494,0.7335540056228638
7511,7511,4,beta,beta,human4,13.510397,-2.662517,0.7983400821685791
7512,7512,4,beta,beta,human4,13.048688,-1.9015466,1.0164268016815186
7513,7513,0,alpha,alpha,human4,12.899364,10.657241,0.4541913866996765
7514,7514,8,delta,delta,human4,7.66039,4.639487,0.8276654481887817
7515,7515,0,alpha,alpha,human4,12.063118,10.006533,0.4742259681224823
7516,7516,10,ductal,t_cell,human4,-3.4223888,21.026552,1.280229926109314
7517,7517,1,ductal,epsilon,human4,-3.529004,16.275455,1.6007322072982788
7518,7518,4,beta,beta,human4,13.117252,-2.8794298,0.9332402348518372
7519,7519,0,alpha,alpha,human4,12.12674,9.899917,0.4515065252780914
7520,7520,0,alpha,alpha,human4,12.8432,10.932612,0.449999988079071
7521,7521,5,ductal,acinar,human4,-3.4048004,16.113735,1.10200834274292
7522,7522,10,ductal,t_cell,human4,-2.6755989,19.86692,1.232296109199524
7523,7523,0,alpha,alpha,human4,11.460826,9.079134,0.7948790192604065
7524,7524,0,alpha,alpha,human4,11.790248,9.447486,0.6018980741500854
7525,7525,10,ductal,t_cell,human4,-3.5000563,21.222448,1.2495465278625488
7526,7526,4,beta,beta,human4,13.331554,-2.2693508,0.9347951412200928
7527,7527,4,beta,beta,human4,10.887698,-2.5214999,0.6135129332542419
7528,7528,0,alpha,alpha,human4,13.030806,10.812541,0.5540903210639954
7529,7529,5,ductal,acinar,human4,-3.1691911,16.190588,1.3942214250564575
7530,7530,0,gamma,alpha,human4,9.282711,7.3716,1.153268814086914
7531,7531,4,beta,beta,human4,11.656243,-2.9976976,0.5398678779602051
7532,7532,8,delta,delta,human4,7.7610984,4.935355,0.8006038665771484
7533,7533,0,gamma,alpha,human4,8.986519,6.664396,1.1125023365020752
7534,7534,4,beta,beta,human4,11.371109,-3.0972824,0.6016002893447876
7535,7535,10,ductal,t_cell,human4,-2.4773371,20.512836,1.1754980087280271
7536,7536,10,ductal,t_cell,human4,-3.4901261,19.929678,1.0064090490341189
7537,7537,4,beta,beta,human4,12.766959,-1.8609219,0.7854447960853577
7538,7538,10,ductal,t_cell,human4,-3.4763818,20.045965,1.1362954378128052
7539,7539,4,beta,beta,human4,13.817601,-2.197602,1.3590233325958252
7540,7540,0,alpha,alpha,human4,12.568782,11.128411,0.5735934376716614
7541,7541,4,beta,beta,human4,12.086186,-1.6594756,1.0608432292938232
7542,7542,4,beta,beta,human4,13.243903,-2.7609053,1.0204174518585205
7543,7543,4,beta,beta,human4,12.396335,-2.999789,0.5966131687164307
7544,7544,0,alpha,alpha,human4,11.095065,9.730149,0.4502015709877014
7545,7545,4,beta,beta,human4,13.07989,-2.979887,0.9806190133094788
7546,7546,0,alpha,alpha,human4,11.67193,9.529211,0.6078965663909912
7547,7547,4,beta,beta,human4,12.510692,-2.0510283,0.7574261426925659
7548,7548,4,beta,beta,human4,13.46651,-2.2820969,0.9167617559432985
7549,7549,0,alpha,alpha,human4,11.940332,11.15606,0.5010156631469727
7550,7550,10,ductal,t_cell,human4,-3.0454876,20.958986,1.3431074619293213
7551,7551,0,alpha,alpha,human4,11.527585,10.937454,0.5738013982772827
7552,7552,10,ductal,t_cell,human4,-3.2837875,21.086441,1.1467008590698242
7553,7553,4,beta,beta,human4,13.026056,-2.9464695,0.5655298829078674
7554,7554,0,alpha,alpha,human4,12.485006,10.077049,0.5218501687049866
7555,7555,4,beta,beta,human4,13.0315895,-2.2438316,0.9246986508369446
7556,7556,4,beta,beta,human4,11.903012,-3.5130024,1.0215814113616943
7557,7557,4,beta,beta,human4,13.0448675,-2.9932203,0.7385854125022888
7558,7558,4,beta,beta,human4,13.727732,-2.0117373,1.238079071044922
7559,7559,0,alpha,alpha,human4,12.335337,10.3050785,0.449999988079071
7560,7560,7,macrophage,macrophage,human4,22.344633,5.1190195,2.108439922332764
7561,7561,0,alpha,alpha,human4,12.924747,10.982227,0.4653649628162384
7562,7562,8,delta,delta,human4,7.132296,4.2588806,0.9530134201049804
7563,7563,0,gamma,alpha,human4,9.175409,6.975878,1.0772258043289185
7564,7564,4,beta,beta,human4,13.168222,-1.7808044,1.2625653743743896
7565,7565,4,beta,beta,human4,12.799169,-1.9884386,1.080687403678894
7566,7566,8,delta,delta,human4,7.9529085,5.92356,0.9066619873046876
7567,7567,5,ductal,acinar,human4,-3.9070704,16.211773,1.6763715744018557
7568,7568,10,ductal,t_cell,human4,-3.485448,21.03463,1.211766481399536
7569,7569,4,beta,beta,human4,13.127122,-1.8835392,1.0768742561340332
7570,7570,4,beta,beta,human4,13.246112,-1.8992579,1.3503707647323608
7571,7571,0,alpha,alpha,human4,11.5306635,9.167336,0.5305046439170837
7572,7572,4,beta,beta,human4,12.97328,-2.7894182,0.8467708230018616
7573,7573,0,alpha,alpha,human4,11.511281,10.81807,0.4782608449459076
7574,7574,6,activated_stellate,schwann,human4,-11.388646,0.46173865,2.0392792224884038
7575,7575,0,alpha,alpha,human4,11.472183,10.535711,0.4500220417976379
7576,7576,0,gamma,alpha,human4,12.428208,9.729817,1.2283148765563965
7577,7577,8,delta,delta,human4,7.994787,5.704791,0.8641073703765869
7578,7578,4,beta,beta,human4,13.004549,-3.1427073,0.540622353553772
7579,7579,0,alpha,alpha,human4,11.807074,9.125233,0.5673215389251709
7580,7580,0,alpha,alpha,human4,13.006864,10.897417,0.4522435665130615
7581,7581,4,beta,beta,human4,11.487078,-1.3470656,0.6358625888824463
7582,7582,8,delta,delta,human4,8.012426,5.190519,0.9602521061897278
7583,7583,11,delta,mast,human4,21.42898,5.6400485,4.553213596343994
7584,7584,8,delta,delta,human4,7.5895667,4.6403275,0.8686904311180115
7585,7585,0,alpha,alpha,human4,13.127626,10.951196,0.5300316214561462
7586,7586,4,beta,beta,human4,12.777605,-1.8557483,0.8894434571266174
7587,7587,4,beta,beta,human4,11.9175825,-2.256858,0.6522834897041321
7588,7588,3,activated_stellate,activated_stellate,human4,-11.614152,1.1145291,1.6900904178619385
